,score,word,sent,position,listener,talker,talker_gend,snr
4847,1,down,31-03,3,NWF154,NWM005,M,-2
4848,0,workman's,31-03,4,NWF154,NWM005,M,-2
4849,0,head,31-03,5,NWF154,NWM005,M,-2
4850,1,smile,51-06,1,NAF013,NWM081,M,-4
4851,0,when,51-06,2,NAF013,NWM081,M,-4
4852,0,say,51-06,3,NAF013,NWM081,M,-4
4853,0,nasty,51-06,4,NAF013,NWM081,M,-4
4854,0,words,51-06,5,NAF013,NWM081,M,-4
4855,1,fill,33-01,1,NWF154,NWF136,F,-2
4856,1,ink,33-01,2,NWF154,NWF136,F,-2
4857,1,jar,33-01,3,NWF154,NWF136,F,-2
4858,0,sticky,33-01,4,NWF154,NWF136,F,-2
4859,0,glue,33-01,5,NWF154,NWF136,F,-2
4860,0,wood,17-06,1,NAF010,NWF008,F,-2
4861,1,best,17-06,2,NAF010,NWF008,F,-2
4862,0,making,17-06,3,NAF010,NWF008,F,-2
4863,0,toys,17-06,4,NAF010,NWF008,F,-2
4864,0,blocks,17-06,5,NAF010,NWF008,F,-2
4865,1,two,08-02,1,NWF151,NWF139,F,2
4866,1,met,08-02,2,NWF151,NWF139,F,2
4867,1,while,08-02,3,NWF151,NWF139,F,2
4868,1,playing,08-02,4,NWF151,NWF139,F,2
4869,1,sand,08-02,5,NWF151,NWF139,F,2
4870,1,sense,41-08,1,NWM090,NWF002,F,-2
4871,1,smell,41-08,2,NWM090,NWF002,F,-2
4872,1,better,41-08,3,NWM090,NWF002,F,-2
4873,1,than,41-08,4,NWM090,NWF002,F,-2
4874,1,touch,41-08,5,NWM090,NWF002,F,-2
4875,1,crawled,37-09,1,NAF012,NWF003,F,0
4876,1,with,37-09,2,NAF012,NWF003,F,0
4877,1,care,37-09,3,NAF012,NWF003,F,0
4878,0,along,37-09,4,NAF012,NWF003,F,0
4879,1,ledge,37-09,5,NAF012,NWF003,F,0
4880,1,bottles,45-05,1,NAF007,NWF136,F,2
4881,1,hold,45-05,2,NAF007,NWF136,F,2
4882,1,four,45-05,3,NAF007,NWF136,F,2
4883,1,kinds,45-05,4,NAF007,NWF136,F,2
4884,1,rum,45-05,5,NAF007,NWF136,F,2
4885,0,jerk,41-02,1,NAM013,NWF143,F,-2
4886,1,dart,41-02,2,NAM013,NWF143,F,-2
4887,0,from,41-02,3,NAM013,NWF143,F,-2
4888,0,cork,41-02,4,NAM013,NWF143,F,-2
4889,0,target,41-02,5,NAM013,NWF143,F,-2
4890,1,caught,13-07,1,NAF015,NWF143,F,2
4891,1,hind,13-07,2,NAF015,NWF143,F,2
4892,1,paw,13-07,3,NAF015,NWF143,F,2
4893,1,rusty,13-07,4,NAF015,NWF143,F,2
4894,1,trap,13-07,5,NAF015,NWF143,F,2
4895,0,she,19-10,1,NAM011,NWF136,F,-4
4896,1,smart,19-10,2,NAM011,NWF136,F,-4
4897,0,way,19-10,3,NAM011,NWF136,F,-4
4898,1,wearing,19-10,4,NAM011,NWF136,F,-4
4899,0,clothes,19-10,5,NAM011,NWF136,F,-4
4900,1,gold,65-09,1,NAM012,NWF144,F,0
4901,1,vase,65-09,2,NAM012,NWF144,F,0
4902,1,both,65-09,3,NAM012,NWF144,F,0
4903,1,rare,65-09,4,NAM012,NWF144,F,0
4904,1,costly,65-09,5,NAM012,NWF144,F,0
4905,0,paper,20-04,1,NWM090,NWF003,F,-4
4906,0,box,20-04,2,NWM090,NWF003,F,-4
4907,0,full,20-04,3,NWM090,NWF003,F,-4
4908,0,thumb,20-04,4,NWM090,NWF003,F,-4
4909,0,tacks,20-04,5,NWM090,NWF003,F,-4
4910,1,slide,60-03,1,NAF011,NWF004,F,-4
4911,0,tray,60-03,2,NAF011,NWF004,F,-4
4912,1,across,60-03,3,NAF011,NWF004,F,-4
4913,1,glass,60-03,4,NAF011,NWF004,F,-4
4914,1,top,60-03,5,NAF011,NWF004,F,-4
4915,1,takes,40-07,1,NAM014,NWM005,M,-2
4916,1,heat,40-07,2,NAM014,NWM005,M,-2
4917,1,bring,40-07,3,NAM014,NWM005,M,-2
4918,0,out,40-07,4,NAM014,NWM005,M,-2
4919,0,odor,40-07,5,NAM014,NWM005,M,-2
4920,0,hang,67-01,1,NWF154,NWF008,F,-2
4921,0,tinsel,67-01,2,NWF154,NWF008,F,-2
4922,0,from,67-01,3,NWF154,NWF008,F,-2
4923,0,both,67-01,4,NWF154,NWF008,F,-2
4924,0,branches,67-01,5,NWF154,NWF008,F,-2
4925,0,shaky,23-07,1,NWM088,NWM078,M,-2
4926,0,barn,23-07,2,NWM088,NWM078,M,-2
4927,0,fell,23-07,3,NWM088,NWM078,M,-2
4928,0,loud,23-07,4,NWM088,NWM078,M,-2
4929,0,crash,23-07,5,NWM088,NWM078,M,-2
4930,0,put,68-02,1,NWF150,NWM077,M,-4
4931,0,chart,68-02,2,NWF150,NWM077,M,-4
4932,0,mantel,68-02,3,NWF150,NWM077,M,-4
4933,0,tack,68-02,4,NWF150,NWM077,M,-4
4934,0,down,68-02,5,NWF150,NWM077,M,-4
4935,0,mend,04-05,1,NAF014,NWF136,F,0
4936,1,coat,04-05,2,NAF014,NWF136,F,0
4937,1,before,04-05,3,NAF014,NWF136,F,0
4938,1,go,04-05,4,NAF014,NWF136,F,0
4939,1,out,04-05,5,NAF014,NWF136,F,0
4940,1,child,57-02,1,NAF011,NWM083,M,-2
4941,1,crawled,57-02,2,NAF011,NWM083,M,-2
4942,0,into,57-02,3,NAF011,NWM083,M,-2
4943,0,dense,57-02,4,NAF011,NWM083,M,-2
4944,0,grass,57-02,5,NAF011,NWM083,M,-2
4945,1,smile,51-06,1,NWF151,NWF144,F,0
4946,1,when,51-06,2,NWF151,NWF144,F,0
4947,1,say,51-06,3,NWF151,NWF144,F,0
4948,1,nasty,51-06,4,NWF151,NWF144,F,0
4949,1,words,51-06,5,NWF151,NWF144,F,0
4950,1,sent,47-04,1,NAM014,NWM079,M,-4
4951,1,figs,47-04,2,NAM014,NWM079,M,-4
4952,1,kept,47-04,3,NAM014,NWM079,M,-4
4953,1,ripe,47-04,4,NAM014,NWM079,M,-4
4954,1,cherries,47-04,5,NAM014,NWM079,M,-4
4955,0,torn,18-05,1,NAF014,NWM055,M,-4
4956,1,scraps,18-05,2,NAF014,NWM055,M,-4
4957,0,littered,18-05,3,NAF014,NWM055,M,-4
4958,0,stone,18-05,4,NAF014,NWM055,M,-4
4959,0,floor,18-05,5,NAF014,NWM055,M,-4
4960,0,if,55-07,1,NAF007,NWF008,F,-2
4961,1,mumble,55-07,2,NAF007,NWF008,F,-2
4962,1,your,55-07,3,NAF007,NWF008,F,-2
4963,1,speech,55-07,4,NAF007,NWF008,F,-2
4964,1,lost,55-07,5,NAF007,NWF008,F,-2
4965,1,sunday,18-06,1,NWM089,NWM077,M,-2
4966,1,best,18-06,2,NWM089,NWM077,M,-2
4967,1,part,18-06,3,NWM089,NWM077,M,-2
4968,1,of,18-06,4,NWM089,NWM077,M,-2
4969,1,week,18-06,5,NWM089,NWM077,M,-2
4970,1,type,13-01,1,NAM014,NWM079,M,0
4971,1,out,13-01,2,NAM014,NWM079,M,0
4972,1,three,13-01,3,NAM014,NWM079,M,0
4973,1,lists,13-01,4,NAM014,NWM079,M,0
4974,0,orders,13-01,5,NAM014,NWM079,M,0
4975,1,get,60-09,1,NAF014,NWF009,F,-2
4976,1,trust,60-09,2,NAF014,NWF009,F,-2
4977,1,fund,60-09,3,NAF014,NWF009,F,-2
4978,1,bank,60-09,4,NAF014,NWF009,F,-2
4979,0,early,60-09,5,NAF014,NWF009,F,-2
4980,1,boy,02-01,1,NAF015,NWM055,M,0
4981,1,there,02-01,2,NAF015,NWM055,M,0
4982,1,when,02-01,3,NAF015,NWM055,M,0
4983,1,sun,02-01,4,NAF015,NWM055,M,0
4984,1,rose,02-01,5,NAF015,NWM055,M,0
4985,1,shaky,23-07,1,NAF015,NWF140,F,2
4986,1,barn,23-07,2,NAF015,NWF140,F,2
4987,1,fell,23-07,3,NAF015,NWF140,F,2
4988,0,loud,23-07,4,NAF015,NWF140,F,2
4989,1,crash,23-07,5,NAF015,NWF140,F,2
4990,1,takes,40-07,1,NAF007,NWF004,F,-2
4991,1,heat,40-07,2,NAF007,NWF004,F,-2
4992,1,bring,40-07,3,NAF007,NWF004,F,-2
4993,1,out,40-07,4,NAF007,NWF004,F,-2
4994,1,odor,40-07,5,NAF007,NWF004,F,-2
4995,1,pages,34-05,1,NAM013,NWM080,M,-4
4996,0,bound,34-05,2,NAM013,NWM080,M,-4
4997,0,cloth,34-05,3,NAM013,NWM080,M,-4
4998,0,make,34-05,4,NAM013,NWM080,M,-4
4999,0,book,34-05,5,NAM013,NWM080,M,-4
5000,1,down,55-04,1,NWF152,NWM077,M,-2
5001,1,road,55-04,2,NWF152,NWM077,M,-2
5002,1,way,55-04,3,NWF152,NWM077,M,-2
5003,0,grain,55-04,4,NWF152,NWM077,M,-2
5004,0,farmer,55-04,5,NWF152,NWM077,M,-2
5005,1,junk,28-08,1,NWF151,NWM079,M,-4
5006,1,yard,28-08,2,NWF151,NWM079,M,-4
5007,1,had,28-08,3,NWF151,NWM079,M,-4
5008,0,moldy,28-08,4,NWF151,NWM079,M,-4
5009,1,smell,28-08,5,NWF151,NWM079,M,-4
5010,1,cannot,67-10,1,NAM007,NWF137,F,-2
5011,1,brew,67-10,2,NAM007,NWF137,F,-2
5012,1,tea,67-10,3,NAM007,NWF137,F,-2
5013,1,cold,67-10,4,NAM007,NWF137,F,-2
5014,0,pot,67-10,5,NAM007,NWF137,F,-2
5015,0,flaps,63-05,1,NWF152,NWM005,M,-4
5016,0,cape,63-05,2,NWF152,NWM005,M,-4
5017,1,she,63-05,3,NWF152,NWM005,M,-4
5018,0,parades,63-05,4,NWF152,NWM005,M,-4
5019,0,street,63-05,5,NWF152,NWM005,M,-4
5020,0,pack,64-06,1,NAM014,NWM085,M,-2
5021,0,kits,64-06,2,NAM014,NWM085,M,-2
5022,0,don't,64-06,3,NAM014,NWM085,M,-2
5023,0,forget,64-06,4,NAM014,NWM085,M,-2
5024,0,salt,64-06,5,NAM014,NWM085,M,-2
5025,1,hidden,58-03,1,NAM006,NWM086,M,-2
5026,1,sight,58-03,2,NAM006,NWM086,M,-2
5027,0,mass,58-03,3,NAM006,NWM086,M,-2
5028,0,leaves,58-03,4,NAM006,NWM086,M,-2
5029,0,shrubs,58-03,5,NAM006,NWM086,M,-2
5030,1,lobes,58-08,1,NWF150,NWF002,F,2
5031,1,ears,58-08,2,NWF150,NWF002,F,2
5032,1,pierced,58-08,3,NWF150,NWF002,F,2
5033,0,hold,58-08,4,NWF150,NWF002,F,2
5034,1,rings,58-08,5,NWF150,NWF002,F,2
5035,1,drop,45-08,1,NAM010,NWM082,M,0
5036,1,ashes,45-08,2,NAM010,NWM082,M,0
5037,0,worn,45-08,3,NAM010,NWM082,M,0
5038,0,old,45-08,4,NAM010,NWM082,M,0
5039,1,rug,45-08,5,NAM010,NWM082,M,0
5040,1,don't,68-08,1,NAF010,NWM007,M,2
5041,1,like,68-08,2,NAF010,NWM007,M,2
5042,1,admit,68-08,3,NAF010,NWM007,M,2
5043,0,small,68-08,4,NAF010,NWM007,M,2
5044,0,faults,68-08,5,NAF010,NWM007,M,2
5045,1,purple,32-09,1,NWF153,NWF143,F,-2
5046,1,tie,32-09,2,NWF153,NWF143,F,-2
5047,1,ten,32-09,3,NWF153,NWF143,F,-2
5048,0,years,32-09,4,NWF153,NWF143,F,-2
5049,0,old,32-09,5,NWF153,NWF143,F,-2
5050,1,cement,22-01,1,NAF013,NWM005,M,-2
5051,1,dried,22-01,2,NAF013,NWM005,M,-2
5052,0,when,22-01,3,NAF013,NWM005,M,-2
5053,0,moved,22-01,4,NAF013,NWM005,M,-2
5054,0,it,22-01,5,NAF013,NWM005,M,-2
5055,0,loss,22-02,1,NAF015,NWM007,M,-2
5056,1,second,22-02,2,NAF015,NWM007,M,-2
5057,0,ship,22-02,3,NAF015,NWM007,M,-2
5058,0,hard,22-02,4,NAF015,NWM007,M,-2
5059,0,take,22-02,5,NAF015,NWM007,M,-2
5060,0,crawled,37-09,1,NAF016,NWM082,M,-4
5061,1,with,37-09,2,NAF016,NWM082,M,-4
5062,1,care,37-09,3,NAF016,NWM082,M,-4
5063,0,along,37-09,4,NAF016,NWM082,M,-4
5064,0,ledge,37-09,5,NAF016,NWM082,M,-4
5065,0,pink,31-04,1,NWF152,NWM078,M,-4
5066,1,clouds,31-04,2,NWF152,NWM078,M,-4
5067,0,floated,31-04,3,NWF152,NWM078,M,-4
5068,0,with,31-04,4,NWF152,NWM078,M,-4
5069,0,breeze,31-04,5,NWF152,NWM078,M,-4
5070,1,pour,36-01,1,NAF015,NWF140,F,0
5071,1,stew,36-01,2,NAF015,NWF140,F,0
5072,1,pot,36-01,3,NAF015,NWF140,F,0
5073,1,into,36-01,4,NAF015,NWF140,F,0
5074,0,plate,36-01,5,NAF015,NWF140,F,0
5075,1,no,41-09,1,NAF011,NWM082,M,-2
5076,1,hardship,41-09,2,NAF011,NWM082,M,-2
5077,1,seemed,41-09,3,NAF011,NWM082,M,-2
5078,1,make,41-09,4,NAF011,NWM082,M,-2
5079,1,sad,41-09,5,NAF011,NWM082,M,-2
5080,1,grass,72-06,1,NAF011,NWF002,F,-4
5081,0,bushes,72-06,2,NAF011,NWF002,F,-4
5082,0,were,72-06,3,NAF011,NWF002,F,-4
5083,0,wet,72-06,4,NAF011,NWF002,F,-4
5084,0,dew,72-06,5,NAF011,NWF002,F,-4
5085,1,we,19-07,1,NAM011,NWF135,F,2
5086,1,admire,19-07,2,NAM011,NWF135,F,2
5087,1,love,19-07,3,NAM011,NWF135,F,2
5088,1,good,19-07,4,NAM011,NWF135,F,2
5089,0,cook,19-07,5,NAM011,NWF135,F,2
5090,1,boss,13-03,1,NWF153,NWM086,M,2
5091,0,ran,13-03,2,NWF153,NWM086,M,2
5092,1,show,13-03,3,NWF153,NWM086,M,2
5093,1,watchful,13-03,4,NWF153,NWM086,M,2
5094,1,eye,13-03,5,NWF153,NWM086,M,2
5095,1,pink,31-04,1,NWF145,NWM084,M,0
5096,1,clouds,31-04,2,NWF145,NWM084,M,0
5097,1,floated,31-04,3,NWF145,NWM084,M,0
5098,1,with,31-04,4,NWF145,NWM084,M,0
5099,1,breeze,31-04,5,NWF145,NWM084,M,0
5100,0,curtain,71-06,1,NAF014,NWM084,M,-4
5101,0,rose,71-06,2,NAF014,NWM084,M,-4
5102,0,show,71-06,3,NAF014,NWM084,M,-4
5103,0,was,71-06,4,NAF014,NWM084,M,-4
5104,0,on,71-06,5,NAF014,NWM084,M,-4
5105,1,ten,10-09,1,NWF152,NWM085,M,-2
5106,0,pins,10-09,2,NWF152,NWM085,M,-2
5107,1,set,10-09,3,NWF152,NWM085,M,-2
5108,1,in,10-09,4,NWF152,NWM085,M,-2
5109,1,order,10-09,5,NWF152,NWM085,M,-2
5110,0,feed,37-01,1,NWF154,NWM080,M,-2
5111,1,white,37-01,2,NWF154,NWM080,M,-2
5112,1,mouse,37-01,3,NWF154,NWM080,M,-2
5113,1,flower,37-01,4,NWF154,NWM080,M,-2
5114,0,seeds,37-01,5,NWF154,NWM080,M,-2
5115,1,beach,34-02,1,NWF151,NWF009,F,-4
5116,1,dry,34-02,2,NWF151,NWF009,F,-4
5117,1,shallow,34-02,3,NWF151,NWF009,F,-4
5118,1,low,34-02,4,NWF151,NWF009,F,-4
5119,1,tide,34-02,5,NWF151,NWF009,F,-4
5120,0,aim,66-05,1,NAM010,NWM005,M,2
5121,1,contest,66-05,2,NAM010,NWM005,M,2
5122,0,raise,66-05,3,NAM010,NWM005,M,2
5123,1,great,66-05,4,NAM010,NWM005,M,2
5124,0,fund,66-05,5,NAM010,NWM005,M,2
5125,1,we,12-10,1,NAM008,NWM078,M,2
5126,1,find,12-10,2,NAM008,NWM078,M,2
5127,1,joy,12-10,3,NAM008,NWM078,M,2
5128,1,simplest,12-10,4,NAM008,NWM078,M,2
5129,1,things,12-10,5,NAM008,NWM078,M,2
5130,1,islands,25-01,1,NAF007,NWM077,M,0
5131,1,sea,25-01,2,NAF007,NWM077,M,0
5132,1,breeze,25-01,3,NAF007,NWM077,M,0
5133,1,soft,25-01,4,NAF007,NWM077,M,0
5134,1,mild,25-01,5,NAF007,NWM077,M,0
5135,0,rake,23-09,1,NWM089,NWF009,F,-4
5136,0,rubbish,23-09,2,NWM089,NWF009,F,-4
5137,0,up,23-09,3,NWM089,NWF009,F,-4
5138,0,burn,23-09,4,NWM089,NWF009,F,-4
5139,0,it,23-09,5,NWM089,NWF009,F,-4
5140,1,zones,34-08,1,NWF153,NWM082,M,-2
5141,1,merge,34-08,2,NWF153,NWM082,M,-2
5142,1,central,34-08,3,NWF153,NWM082,M,-2
5143,0,part,34-08,4,NWF153,NWM082,M,-2
5144,0,town,34-08,5,NWF153,NWM082,M,-2
5145,1,feed,37-01,1,NWF152,NWM001,M,2
5146,1,white,37-01,2,NWF152,NWM001,M,2
5147,1,mouse,37-01,3,NWF152,NWM001,M,2
5148,1,flower,37-01,4,NWF152,NWM001,M,2
5149,1,seeds,37-01,5,NWF152,NWM001,M,2
5150,1,sent,47-04,1,NAM011,NWM079,M,-2
5151,1,figs,47-04,2,NAM011,NWM079,M,-2
5152,1,kept,47-04,3,NAM011,NWM079,M,-2
5153,1,ripe,47-04,4,NAM011,NWM079,M,-2
5154,1,cherries,47-04,5,NAM011,NWM079,M,-2
5155,1,take,04-02,1,NAF010,NWM085,M,-2
5156,1,winding,04-02,2,NAF010,NWM085,M,-2
5157,1,path,04-02,3,NAF010,NWM085,M,-2
5158,0,reach,04-02,4,NAF010,NWM085,M,-2
5159,1,lake,04-02,5,NAF010,NWM085,M,-2
5160,1,rude,27-06,1,NWF148,NWM002,M,0
5161,1,laugh,27-06,2,NWF148,NWM002,M,0
5162,1,filled,27-06,3,NWF148,NWM002,M,0
5163,1,empty,27-06,4,NWF148,NWM002,M,0
5164,1,room,27-06,5,NWF148,NWM002,M,0
5165,1,show,06-04,1,NAM010,NWF136,F,-4
5166,0,flop,06-04,2,NAM010,NWF136,F,-4
5167,0,from,06-04,3,NAM010,NWF136,F,-4
5168,1,very,06-04,4,NAM010,NWF136,F,-4
5169,0,start,06-04,5,NAM010,NWF136,F,-4
5170,1,pencil,23-01,1,NAM013,NWM083,M,-4
5171,1,black,23-01,2,NAM013,NWM083,M,-4
5172,1,lead,23-01,3,NAM013,NWM083,M,-4
5173,1,writes,23-01,4,NAM013,NWM083,M,-4
5174,1,best,23-01,5,NAM013,NWM083,M,-4
5175,1,add,11-05,1,NAF016,NWF144,F,0
5176,1,sum,11-05,2,NAF016,NWF144,F,0
5177,1,product,11-05,3,NAF016,NWF144,F,0
5178,1,these,11-05,4,NAF016,NWF144,F,0
5179,1,three,11-05,5,NAF016,NWF144,F,0
5180,1,dash,27-09,1,NWF151,NWM077,M,0
5181,1,pepper,27-09,2,NWF151,NWM077,M,0
5182,1,spoils,27-09,3,NWF151,NWM077,M,0
5183,0,beef,27-09,4,NWF151,NWM077,M,0
5184,0,stew,27-09,5,NWF151,NWM077,M,0
5185,1,write,22-08,1,NWM090,NWF142,F,2
5186,1,once,22-08,2,NWM090,NWF142,F,2
5187,1,may,22-08,3,NWM090,NWF142,F,2
5188,1,forget,22-08,4,NWM090,NWF142,F,2
5189,0,it,22-08,5,NWM090,NWF142,F,2
5190,1,sent,47-04,1,NAF007,NWF142,F,-4
5191,0,figs,47-04,2,NAF007,NWF142,F,-4
5192,0,kept,47-04,3,NAF007,NWF142,F,-4
5193,0,ripe,47-04,4,NAF007,NWF142,F,-4
5194,0,cherries,47-04,5,NAF007,NWF142,F,-4
5195,1,sun,39-10,1,NAM012,NWM081,M,0
5196,1,came,39-10,2,NAM012,NWM081,M,0
5197,1,light,39-10,3,NAM012,NWM081,M,0
5198,1,eastern,39-10,4,NAM012,NWM081,M,0
5199,1,sky,39-10,5,NAM012,NWM081,M,0
5200,1,vent,57-09,1,NAM010,NWM079,M,0
5201,1,near,57-09,2,NAM010,NWM079,M,0
5202,1,edge,57-09,3,NAM010,NWM079,M,0
5203,1,fresh,57-09,4,NAM010,NWM079,M,0
5204,1,air,57-09,5,NAM010,NWM079,M,0
5205,0,write,22-08,1,NAF013,NWM079,M,2
5206,0,once,22-08,2,NAF013,NWM079,M,2
5207,0,may,22-08,3,NAF013,NWM079,M,2
5208,1,forget,22-08,4,NAF013,NWM079,M,2
5209,1,it,22-08,5,NAF013,NWM079,M,2
5210,1,those,07-10,1,NAM011,NWF136,F,-2
5211,1,words,07-10,2,NAM011,NWF136,F,-2
5212,1,cue,07-10,3,NAM011,NWF136,F,-2
5213,0,actor,07-10,4,NAM011,NWF136,F,-2
5214,0,leave,07-10,5,NAM011,NWF136,F,-2
5215,1,grass,72-06,1,NAM013,NWM081,M,0
5216,1,bushes,72-06,2,NAM013,NWM081,M,0
5217,1,were,72-06,3,NAM013,NWM081,M,0
5218,1,wet,72-06,4,NAM013,NWM081,M,0
5219,1,dew,72-06,5,NAM013,NWM081,M,0
5220,1,fly,22-03,1,NWF151,NWF009,F,-2
5221,1,made,22-03,2,NWF151,NWF009,F,-2
5222,1,way,22-03,3,NWF151,NWF009,F,-2
5223,1,along,22-03,4,NWF151,NWF009,F,-2
5224,1,wall,22-03,5,NWF151,NWF009,F,-2
5225,1,we,12-10,1,NWF153,NWM084,M,-2
5226,1,find,12-10,2,NWF153,NWM084,M,-2
5227,1,joy,12-10,3,NWF153,NWM084,M,-2
5228,1,simplest,12-10,4,NWF153,NWM084,M,-2
5229,1,things,12-10,5,NWF153,NWM084,M,-2
5230,0,fill,33-01,1,NAF011,NWM081,M,-2
5231,0,ink,33-01,2,NAF011,NWM081,M,-2
5232,1,jar,33-01,3,NAF011,NWM081,M,-2
5233,0,sticky,33-01,4,NAF011,NWM081,M,-2
5234,0,glue,33-01,5,NAF011,NWM081,M,-2
5235,1,get,60-09,1,NAF007,NWF142,F,2
5236,1,trust,60-09,2,NAF007,NWF142,F,2
5237,1,fund,60-09,3,NAF007,NWF142,F,2
5238,1,bank,60-09,4,NAF007,NWF142,F,2
5239,1,early,60-09,5,NAF007,NWF142,F,2
5240,1,keep,59-05,1,NAF011,NWF003,F,2
5241,1,hatch,59-05,2,NAF011,NWF003,F,2
5242,1,tight,59-05,3,NAF011,NWF003,F,2
5243,1,watch,59-05,4,NAF011,NWF003,F,2
5244,0,constant,59-05,5,NAF011,NWF003,F,2
5245,0,pills,26-09,1,NAF015,NWM080,M,-4
5246,0,do,26-09,2,NAF015,NWM080,M,-4
5247,0,less,26-09,3,NAF015,NWM080,M,-4
5248,0,good,26-09,4,NAF015,NWM080,M,-4
5249,0,others,26-09,5,NAF015,NWM080,M,-4
5250,1,pushed,24-02,1,NAF007,NWF143,F,2
5251,1,back,24-02,2,NAF007,NWF143,F,2
5252,1,each,24-02,3,NAF007,NWF143,F,2
5253,1,time,24-02,4,NAF007,NWF143,F,2
5254,1,attack,24-02,5,NAF007,NWF143,F,2
5255,1,fill,33-01,1,NWF153,NWF144,F,0
5256,1,ink,33-01,2,NWF153,NWF144,F,0
5257,1,jar,33-01,3,NWF153,NWF144,F,0
5258,1,sticky,33-01,4,NWF153,NWF144,F,0
5259,1,glue,33-01,5,NWF153,NWF144,F,0
5260,1,beach,34-02,1,NAM014,NWF142,F,0
5261,1,dry,34-02,2,NAM014,NWF142,F,0
5262,1,shallow,34-02,3,NAM014,NWF142,F,0
5263,1,low,34-02,4,NAM014,NWF142,F,0
5264,1,tide,34-02,5,NAM014,NWF142,F,0
5265,1,press,53-01,1,NAF015,NWM084,M,0
5266,1,pedal,53-01,2,NAF015,NWM084,M,0
5267,1,with,53-01,3,NAF015,NWM084,M,0
5268,1,left,53-01,4,NAF015,NWM084,M,0
5269,1,foot,53-01,5,NAF015,NWM084,M,0
5270,1,jazz,23-08,1,NWF152,NWF009,F,0
5271,1,swing,23-08,2,NWF152,NWF009,F,0
5272,1,fans,23-08,3,NWF152,NWF009,F,0
5273,1,fast,23-08,4,NWF152,NWF009,F,0
5274,1,music,23-08,5,NWF152,NWF009,F,0
5275,1,takes,36-10,1,NAM011,NWM079,M,0
5276,1,good,36-10,2,NAM011,NWM079,M,0
5277,1,trap,36-10,3,NAM011,NWM079,M,0
5278,1,capture,36-10,4,NAM011,NWM079,M,0
5279,1,bear,36-10,5,NAM011,NWM079,M,0
5280,0,caught,13-07,1,NAM006,NWM001,M,-4
5281,0,hind,13-07,2,NAM006,NWM001,M,-4
5282,0,paw,13-07,3,NAM006,NWM001,M,-4
5283,0,rusty,13-07,4,NAM006,NWM001,M,-4
5284,0,trap,13-07,5,NAM006,NWM001,M,-4
5285,1,flaps,63-05,1,NAM012,NWF139,F,0
5286,0,cape,63-05,2,NAM012,NWF139,F,0
5287,1,she,63-05,3,NAM012,NWF139,F,0
5288,0,parades,63-05,4,NAM012,NWF139,F,0
5289,1,street,63-05,5,NAM012,NWF139,F,0
5290,1,dusty,51-04,1,NAM010,NWM001,M,-2
5291,1,bench,51-04,2,NAM010,NWM001,M,-2
5292,1,stood,51-04,3,NAM010,NWM001,M,-2
5293,0,stone,51-04,4,NAM010,NWM001,M,-2
5294,0,wall,51-04,5,NAM010,NWM001,M,-2
5295,0,cement,22-01,1,NAF015,NWM005,M,-4
5296,0,dried,22-01,2,NAF015,NWM005,M,-4
5297,0,when,22-01,3,NAF015,NWM005,M,-4
5298,0,moved,22-01,4,NAF015,NWM005,M,-4
5299,0,it,22-01,5,NAF015,NWM005,M,-4
5300,1,aim,66-05,1,NAM013,NWM005,M,0
5301,1,contest,66-05,2,NAM013,NWM005,M,0
5302,0,raise,66-05,3,NAM013,NWM005,M,0
5303,1,great,66-05,4,NAM013,NWM005,M,0
5304,0,fund,66-05,5,NAM013,NWM005,M,0
5305,1,sun,39-10,1,NWF148,NWF136,F,2
5306,1,came,39-10,2,NWF148,NWF136,F,2
5307,1,light,39-10,3,NWF148,NWF136,F,2
5308,1,eastern,39-10,4,NWF148,NWF136,F,2
5309,1,sky,39-10,5,NWF148,NWF136,F,2
5310,1,high,27-07,1,NAF016,NWF003,F,2
5311,1,seats,27-07,2,NAF016,NWF003,F,2
5312,1,best,27-07,3,NAF016,NWF003,F,2
5313,0,football,27-07,4,NAF016,NWF003,F,2
5314,0,fans,27-07,5,NAF016,NWF003,F,2
5315,1,high,27-07,1,NAF011,NWF137,F,0
5316,1,seats,27-07,2,NAF011,NWF137,F,0
5317,1,best,27-07,3,NAF011,NWF137,F,0
5318,1,football,27-07,4,NAF011,NWF137,F,0
5319,1,fans,27-07,5,NAF011,NWF137,F,0
5320,0,those,07-10,1,NWF153,NWF144,F,-4
5321,0,words,07-10,2,NWF153,NWF144,F,-4
5322,0,cue,07-10,3,NWF153,NWF144,F,-4
5323,0,actor,07-10,4,NWF153,NWF144,F,-4
5324,0,leave,07-10,5,NWF153,NWF144,F,-4
5325,1,abrupt,17-05,1,NAM009,NWM083,M,0
5326,1,start,17-05,2,NAM009,NWM083,M,0
5327,1,not,17-05,3,NAM009,NWM083,M,0
5328,0,win,17-05,4,NAM009,NWM083,M,0
5329,0,prize,17-05,5,NAM009,NWM083,M,0
5330,0,wide,53-09,1,NAF015,NWM086,M,-4
5331,0,grin,53-09,2,NAF015,NWM086,M,-4
5332,0,earned,53-09,3,NAF015,NWM086,M,-4
5333,0,many,53-09,4,NAF015,NWM086,M,-4
5334,0,friends,53-09,5,NAF015,NWM086,M,-4
5335,1,read,03-10,1,NWF145,NWF140,F,-4
5336,0,verse,03-10,2,NWF145,NWF140,F,-4
5337,1,out,03-10,3,NWF145,NWF140,F,-4
5338,1,loud,03-10,4,NWF145,NWF140,F,-4
